"Timestamp","Category","Message"
"2025/05/23-09:17:47","[NODE_CREATED]","Parent ID: 40 → New Node: TreeNode{data=UEData {id=40, name='5749ed36-e815-4167-919d-f72b8f727877', battery=16.072178380750803, signalStrength=8.465775471943708, dataRate=114.29152581152601, cqi=0, los=true, latitude=15.939515442652862, longitude=-137.0494091564924, ip='172.18.0.7', port=50051, restPort=8888, isUEVBS=false}, edgeWeightDataRate=91663.91548998938, WeightedDataRate=6650.74019638465, parent=UEData {id=37, name='34afe28d-34ac-45a1-b3d6-ee2f11498b13', battery=84.72982643821827, signalStrength=6.086162049326555, dataRate=303.7022370706476, cqi=3, los=false, latitude=-2.7865749112081204, longitude=-161.29594617851097, ip='172.18.0.9', port=50051, restPort=8888, isUEVBS=true}, childrenCount=0, children=[]}"
"2025/05/23-09:18:39","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=42, name='f403317a-2e40-489d-a4c8-a41286024cab', battery=9.750007437605024, signalStrength=8.839542289318851, dataRate=884.3886262500473, cqi=2, los=true, latitude=8.12068928562482, longitude=82.34693743043624, ip='172.18.0.4', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:18:41","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=43, name='79c5ea7f-523a-4dda-8cea-18b7adeaff28', battery=96.68162313465042, signalStrength=3.705953282465453, dataRate=258.32053649094365, cqi=5, los=true, latitude=-6.368546914444565, longitude=-177.36595201542087, ip='172.18.0.3', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:18:42","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=44, name='815f253b-b618-41b7-89c0-362e743542fa', battery=47.27714578239648, signalStrength=-110.43805431272443, dataRate=230.16197497735612, cqi=11, los=true, latitude=88.3761066880515, longitude=-23.55963466247681, ip='172.18.0.11', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:18:43","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=45, name='2e92b8d2-f3a9-463f-b0d7-2832cb04e034', battery=85.60279606393479, signalStrength=2.7356174946205303, dataRate=219.69798273288043, cqi=14, los=false, latitude=-16.35904279050264, longitude=-27.594507330599356, ip='172.18.0.9', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:18:43","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=46, name='0fc6fcf5-cfdf-42dd-b1f5-d54c78172622', battery=33.73412841082437, signalStrength=-88.77912154413823, dataRate=445.9731149363646, cqi=11, los=false, latitude=-42.14507730816111, longitude=100.06409974937549, ip='172.18.0.8', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:18:44","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=47, name='8fb7dc1f-d29d-4fb8-9396-a32d8473a628', battery=70.33748726325719, signalStrength=-116.69524738465228, dataRate=184.71932465672748, cqi=2, los=true, latitude=76.94624237692847, longitude=46.19800310929321, ip='172.18.0.6', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:18:44","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=48, name='06a4d383-2a3b-43f3-8dde-a0fa4ca7715d', battery=84.9142291875265, signalStrength=10.108432836528667, dataRate=584.3501386426966, cqi=13, los=false, latitude=-50.56498621540718, longitude=-119.41972487479396, ip='172.18.0.10', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:18:44","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=49, name='26135d22-0903-4eb9-a69a-520722738fed', battery=22.953473579827754, signalStrength=-24.00617441548154, dataRate=650.1813403894521, cqi=2, los=true, latitude=78.12398179873946, longitude=33.3106608922337, ip='172.18.0.7', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:18:45","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=50, name='106b4609-81a3-4e19-b3aa-aa96103fecf1', battery=35.40947343179203, signalStrength=-81.4503306740582, dataRate=874.2058868373822, cqi=15, los=true, latitude=-49.660843557586595, longitude=-103.45580320940404, ip='172.18.0.12', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:18:45","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=51, name='b5a7b06d-0bff-4afc-bd12-a95da4cfa355', battery=17.4755015071712, signalStrength=-39.84341589225208, dataRate=694.0636114607456, cqi=1, los=false, latitude=57.307861980715444, longitude=-64.78938575360169, ip='172.18.0.5', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:18:52","[NODE_CREATED]","Parent ID: 43 → New Node: TreeNode{data=UEData {id=43, name='79c5ea7f-523a-4dda-8cea-18b7adeaff28', battery=96.68162313465042, signalStrength=3.705953282465453, dataRate=258.32053649094365, cqi=5, los=true, latitude=-6.368546914444565, longitude=-177.36595201542087, ip='172.18.0.3', port=50051, restPort=8888, isUEVBS=true}, edgeWeightDataRate=314899.3027472469, WeightedDataRate=6650.74019638465, parent=UEData {id=37, name='34afe28d-34ac-45a1-b3d6-ee2f11498b13', battery=84.72982643821827, signalStrength=6.086162049326555, dataRate=303.7022370706476, cqi=3, los=false, latitude=-2.7865749112081204, longitude=-161.29594617851097, ip='172.18.0.9', port=50051, restPort=8888, isUEVBS=true}, childrenCount=0, children=[]}"
"2025/05/23-09:18:55","[NODE_CREATED]","Parent ID: 44 → New Node: TreeNode{data=UEData {id=44, name='815f253b-b618-41b7-89c0-362e743542fa', battery=47.27714578239648, signalStrength=-110.43805431272443, dataRate=230.16197497735612, cqi=11, los=true, latitude=88.3761066880515, longitude=-23.55963466247681, ip='172.18.0.11', port=50051, restPort=8888, isUEVBS=false}, edgeWeightDataRate=145454.28571180257, WeightedDataRate=38536.047574011296, parent=UEData {id=33, name='ae352574-8d7a-459b-936a-ff294df38314', battery=51.67985350664408, signalStrength=0.9951532782965877, dataRate=805.3561413100697, cqi=13, los=true, latitude=64.2348484255784, longitude=-18.48720305484258, ip='172.18.0.4', port=50051, restPort=8888, isUEVBS=true}, childrenCount=0, children=[]}"
"2025/05/23-09:18:56","[NODE_CREATED]","Parent ID: 47 → New Node: TreeNode{data=UEData {id=47, name='8fb7dc1f-d29d-4fb8-9396-a32d8473a628', battery=70.33748726325719, signalStrength=-116.69524738465228, dataRate=184.71932465672748, cqi=2, los=true, latitude=76.94624237692847, longitude=46.19800310929321, ip='172.18.0.6', port=50051, restPort=8888, isUEVBS=false}, edgeWeightDataRate=157893.55698190432, WeightedDataRate=38536.047574011296, parent=UEData {id=33, name='ae352574-8d7a-459b-936a-ff294df38314', battery=51.67985350664408, signalStrength=0.9951532782965877, dataRate=805.3561413100697, cqi=13, los=true, latitude=64.2348484255784, longitude=-18.48720305484258, ip='172.18.0.4', port=50051, restPort=8888, isUEVBS=true}, childrenCount=0, children=[]}"
"2025/05/23-09:18:57","[NODE_CREATED]","Parent ID: 45 → New Node: TreeNode{data=UEData {id=45, name='2e92b8d2-f3a9-463f-b0d7-2832cb04e034', battery=85.60279606393479, signalStrength=2.7356174946205303, dataRate=219.69798273288043, cqi=14, los=false, latitude=-16.35904279050264, longitude=-27.594507330599356, ip='172.18.0.9', port=50051, restPort=8888, isUEVBS=true}, edgeWeightDataRate=84151.20989985162, WeightedDataRate=1.7976931348623157E308, parent=UEData {id=1, name='BaseStation', battery=100.0, signalStrength=100.0, dataRate=10000.0, cqi=12, los=true, latitude=0.0, longitude=0.0, ip='127.0.0.1', port=50051, restPort=8888, isUEVBS=true}, childrenCount=0, children=[]}"
"2025/05/23-09:18:57","[NODE_CREATED]","Parent ID: 46 → New Node: TreeNode{data=UEData {id=46, name='0fc6fcf5-cfdf-42dd-b1f5-d54c78172622', battery=33.73412841082437, signalStrength=-88.77912154413823, dataRate=445.9731149363646, cqi=11, los=false, latitude=-42.14507730816111, longitude=100.06409974937549, ip='172.18.0.8', port=50051, restPort=8888, isUEVBS=false}, edgeWeightDataRate=13178.086862150903, WeightedDataRate=6650.74019638465, parent=UEData {id=43, name='79c5ea7f-523a-4dda-8cea-18b7adeaff28', battery=96.68162313465042, signalStrength=3.705953282465453, dataRate=258.32053649094365, cqi=5, los=true, latitude=-6.368546914444565, longitude=-177.36595201542087, ip='172.18.0.3', port=50051, restPort=8888, isUEVBS=true}, childrenCount=0, children=[]}"
"2025/05/23-09:18:58","[NODE_CREATED]","Parent ID: 49 → New Node: TreeNode{data=UEData {id=49, name='26135d22-0903-4eb9-a69a-520722738fed', battery=22.953473579827754, signalStrength=-24.00617441548154, dataRate=650.1813403894521, cqi=2, los=true, latitude=78.12398179873946, longitude=33.3106608922337, ip='172.18.0.7', port=50051, restPort=8888, isUEVBS=false}, edgeWeightDataRate=45936.49506056977, WeightedDataRate=38536.047574011296, parent=UEData {id=25, name='626dd628-1886-488e-908c-a75da4c074d7', battery=75.01427714674244, signalStrength=11.2234, dataRate=145.234421, cqi=12, los=false, latitude=35.1532, longitude=33.33785, ip='172.18.0.6', port=50051, restPort=8888, isUEVBS=true}, childrenCount=0, children=[]}"
"2025/05/23-09:18:59","[NODE_CREATED]","Parent ID: 50 → New Node: TreeNode{data=UEData {id=50, name='106b4609-81a3-4e19-b3aa-aa96103fecf1', battery=35.40947343179203, signalStrength=-81.4503306740582, dataRate=874.2058868373822, cqi=15, los=true, latitude=-49.660843557586595, longitude=-103.45580320940404, ip='172.18.0.12', port=50051, restPort=8888, isUEVBS=false}, edgeWeightDataRate=18566.05155657889, WeightedDataRate=6650.74019638465, parent=UEData {id=37, name='34afe28d-34ac-45a1-b3d6-ee2f11498b13', battery=84.72982643821827, signalStrength=6.086162049326555, dataRate=303.7022370706476, cqi=3, los=false, latitude=-2.7865749112081204, longitude=-161.29594617851097, ip='172.18.0.9', port=50051, restPort=8888, isUEVBS=true}, childrenCount=0, children=[]}"
"2025/05/23-09:18:59","[NODE_CREATED]","Parent ID: 48 → New Node: TreeNode{data=UEData {id=48, name='06a4d383-2a3b-43f3-8dde-a0fa4ca7715d', battery=84.9142291875265, signalStrength=10.108432836528667, dataRate=584.3501386426966, cqi=13, los=false, latitude=-50.56498621540718, longitude=-119.41972487479396, ip='172.18.0.10', port=50051, restPort=8888, isUEVBS=false}, edgeWeightDataRate=24089.255078754104, WeightedDataRate=6650.74019638465, parent=UEData {id=37, name='34afe28d-34ac-45a1-b3d6-ee2f11498b13', battery=84.72982643821827, signalStrength=6.086162049326555, dataRate=303.7022370706476, cqi=3, los=false, latitude=-2.7865749112081204, longitude=-161.29594617851097, ip='172.18.0.9', port=50051, restPort=8888, isUEVBS=true}, childrenCount=0, children=[]}"
"2025/05/23-09:20:52","[NODE_CREATED]","Parent ID: 52 → New Node: TreeNode{data=UEData {id=52, name='597982f9-b3d2-461d-8a11-53ee4749eebf', battery=62.17191968531854, signalStrength=16.613814304768617, dataRate=1.3557817609526337, cqi=12, los=true, latitude=-38.1938649771716, longitude=168.68250155379576, ip='172.18.0.4', port=50051, restPort=8888, isUEVBS=false}, edgeWeightDataRate=72318.9991369655, WeightedDataRate=6650.74019638465, parent=UEData {id=43, name='79c5ea7f-523a-4dda-8cea-18b7adeaff28', battery=96.68162313465042, signalStrength=3.705953282465453, dataRate=258.32053649094365, cqi=5, los=true, latitude=-6.368546914444565, longitude=-177.36595201542087, ip='172.18.0.3', port=50051, restPort=8888, isUEVBS=true}, childrenCount=0, children=[]}"
"2025/05/23-09:20:53","[NODE_CREATED]","Parent ID: 53 → New Node: TreeNode{data=UEData {id=53, name='19d4cec0-d2fc-443f-9fc0-63ad56c1f704', battery=10.997743273390515, signalStrength=-111.37657374154293, dataRate=23.000566595007932, cqi=8, los=false, latitude=43.55599484783704, longitude=102.58256289869877, ip='172.18.0.3', port=50051, restPort=8888, isUEVBS=false}, edgeWeightDataRate=30602.04019696113, WeightedDataRate=38536.047574011296, parent=UEData {id=28, name='88ef2a66-92b1-42b8-a2fe-fe03308dccfb', battery=75.01427714674244, signalStrength=11.2234, dataRate=145.234421, cqi=12, los=false, latitude=35.1532, longitude=33.33785, ip='172.18.0.9', port=50051, restPort=8888, isUEVBS=true}, childrenCount=0, children=[]}"
"2025/05/23-09:20:53","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=54, name='19d4cec0-d2fc-443f-9fc0-63ad56c1f704', battery=10.997743273390515, signalStrength=-111.37657374154293, dataRate=23.000566595007932, cqi=8, los=false, latitude=43.55599484783704, longitude=102.58256289869877, ip='172.18.0.3', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:20:55","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=55, name='fa9b07fb-3240-48c0-9925-480c6d45e505', battery=19.063522549484325, signalStrength=-87.76892770987313, dataRate=690.6505980000155, cqi=14, los=false, latitude=4.907747285925495, longitude=-30.01424262671071, ip='172.18.0.6', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:20:55","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=56, name='d014bc21-3b06-4896-aa03-665b42c240b0', battery=35.3935704186078, signalStrength=-48.61864333842823, dataRate=729.8980830439111, cqi=11, los=false, latitude=-85.38988854521831, longitude=106.00939991276817, ip='172.18.0.10', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:20:56","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=57, name='c1371d2c-467b-4545-bbbc-c715804be8b5', battery=94.00958796719196, signalStrength=-118.68542183919811, dataRate=467.28594284469824, cqi=7, los=false, latitude=76.22678043900297, longitude=-46.3634130851718, ip='172.18.0.5', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:20:56","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=58, name='add3ef69-6a2c-4800-9061-4e89def9d00a', battery=99.33688201863919, signalStrength=-40.99070596883537, dataRate=690.156965579359, cqi=15, los=true, latitude=-40.46943513259385, longitude=-130.94528341261224, ip='172.18.0.9', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:20:57","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=59, name='3b09f02e-ece3-4364-b908-9a20ba9c42e8', battery=10.160739246528461, signalStrength=18.119773439947746, dataRate=224.09426914215214, cqi=6, los=false, latitude=-63.548015127939934, longitude=-159.0964705977273, ip='172.18.0.8', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:20:57","[NODE_CREATED]","Parent ID: 60 → New Node: TreeNode{data=UEData {id=60, name='13fd05fc-dba1-4028-8b3b-96f7cc7af76a', battery=10.239260579046094, signalStrength=12.286547991866982, dataRate=89.17711599883926, cqi=7, los=false, latitude=49.75964829880198, longitude=-137.91308589127, ip='172.18.0.7', port=50051, restPort=8888, isUEVBS=false}, edgeWeightDataRate=19633.356426049042, WeightedDataRate=6650.74019638465, parent=UEData {id=43, name='79c5ea7f-523a-4dda-8cea-18b7adeaff28', battery=96.68162313465042, signalStrength=3.705953282465453, dataRate=258.32053649094365, cqi=5, los=true, latitude=-6.368546914444565, longitude=-177.36595201542087, ip='172.18.0.3', port=50051, restPort=8888, isUEVBS=true}, childrenCount=0, children=[]}"
"2025/05/23-09:20:57","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=61, name='13fd05fc-dba1-4028-8b3b-96f7cc7af76a', battery=10.239260579046094, signalStrength=12.286547991866982, dataRate=89.17711599883926, cqi=7, los=false, latitude=49.75964829880198, longitude=-137.91308589127, ip='172.18.0.7', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:20:57","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=62, name='ad1cb6ac-15a7-4010-a073-7bb811566e6f', battery=93.07803853231586, signalStrength=7.955116053793379, dataRate=341.0875510623985, cqi=14, los=false, latitude=-33.064349643415, longitude=-139.2210701342598, ip='172.18.0.11', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:20:57","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=63, name='7fb4d938-957a-4ffa-87d6-110dd94b693f', battery=75.83722745580236, signalStrength=-62.72805069445139, dataRate=960.9546212088744, cqi=4, los=false, latitude=-14.579529334195442, longitude=75.56963889000224, ip='172.18.0.12', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:21:09","[NODE_CREATED]","Parent ID: 57 → New Node: TreeNode{data=UEData {id=57, name='c1371d2c-467b-4545-bbbc-c715804be8b5', battery=94.00958796719196, signalStrength=-118.68542183919811, dataRate=467.28594284469824, cqi=7, los=false, latitude=76.22678043900297, longitude=-46.3634130851718, ip='172.18.0.5', port=50051, restPort=8888, isUEVBS=false}, edgeWeightDataRate=29570.55685244379, WeightedDataRate=38536.047574011296, parent=UEData {id=28, name='88ef2a66-92b1-42b8-a2fe-fe03308dccfb', battery=75.01427714674244, signalStrength=11.2234, dataRate=145.234421, cqi=12, los=false, latitude=35.1532, longitude=33.33785, ip='172.18.0.9', port=50051, restPort=8888, isUEVBS=true}, childrenCount=0, children=[]}"
"2025/05/23-09:21:09","[NODE_CREATED]","Parent ID: 58 → New Node: TreeNode{data=UEData {id=58, name='add3ef69-6a2c-4800-9061-4e89def9d00a', battery=99.33688201863919, signalStrength=-40.99070596883537, dataRate=690.156965579359, cqi=15, los=true, latitude=-40.46943513259385, longitude=-130.94528341261224, ip='172.18.0.9', port=50051, restPort=8888, isUEVBS=false}, edgeWeightDataRate=29506.091517221146, WeightedDataRate=6650.74019638465, parent=UEData {id=43, name='79c5ea7f-523a-4dda-8cea-18b7adeaff28', battery=96.68162313465042, signalStrength=3.705953282465453, dataRate=258.32053649094365, cqi=5, los=true, latitude=-6.368546914444565, longitude=-177.36595201542087, ip='172.18.0.3', port=50051, restPort=8888, isUEVBS=true}, childrenCount=0, children=[]}"
"2025/05/23-09:21:10","[NODE_CREATED]","Parent ID: 56 → New Node: TreeNode{data=UEData {id=56, name='d014bc21-3b06-4896-aa03-665b42c240b0', battery=35.3935704186078, signalStrength=-48.61864333842823, dataRate=729.8980830439111, cqi=11, los=false, latitude=-85.38988854521831, longitude=106.00939991276817, ip='172.18.0.10', port=50051, restPort=8888, isUEVBS=false}, edgeWeightDataRate=14363.431296268853, WeightedDataRate=84151.20989985162, parent=UEData {id=45, name='2e92b8d2-f3a9-463f-b0d7-2832cb04e034', battery=85.60279606393479, signalStrength=2.7356174946205303, dataRate=219.69798273288043, cqi=14, los=false, latitude=-16.35904279050264, longitude=-27.594507330599356, ip='172.18.0.9', port=50051, restPort=8888, isUEVBS=true}, childrenCount=0, children=[]}"
"2025/05/23-09:21:10","[NODE_CREATED]","Parent ID: 63 → New Node: TreeNode{data=UEData {id=63, name='7fb4d938-957a-4ffa-87d6-110dd94b693f', battery=75.83722745580236, signalStrength=-62.72805069445139, dataRate=960.9546212088744, cqi=4, los=false, latitude=-14.579529334195442, longitude=75.56963889000224, ip='172.18.0.12', port=50051, restPort=8888, isUEVBS=false}, edgeWeightDataRate=20815.808330867567, WeightedDataRate=38536.047574011296, parent=UEData {id=28, name='88ef2a66-92b1-42b8-a2fe-fe03308dccfb', battery=75.01427714674244, signalStrength=11.2234, dataRate=145.234421, cqi=12, los=false, latitude=35.1532, longitude=33.33785, ip='172.18.0.9', port=50051, restPort=8888, isUEVBS=true}, childrenCount=0, children=[]}"
"2025/05/23-09:21:11","[NODE_CREATED]","Parent ID: 62 → New Node: TreeNode{data=UEData {id=62, name='ad1cb6ac-15a7-4010-a073-7bb811566e6f', battery=93.07803853231586, signalStrength=7.955116053793379, dataRate=341.0875510623985, cqi=14, los=false, latitude=-33.064349643415, longitude=-139.2210701342598, ip='172.18.0.11', port=50051, restPort=8888, isUEVBS=false}, edgeWeightDataRate=43197.22497850389, WeightedDataRate=6650.74019638465, parent=UEData {id=43, name='79c5ea7f-523a-4dda-8cea-18b7adeaff28', battery=96.68162313465042, signalStrength=3.705953282465453, dataRate=258.32053649094365, cqi=5, los=true, latitude=-6.368546914444565, longitude=-177.36595201542087, ip='172.18.0.3', port=50051, restPort=8888, isUEVBS=true}, childrenCount=0, children=[]}"
"2025/05/23-09:21:37","[NODE_CREATED]","Parent ID: 59 → New Node: TreeNode{data=UEData {id=59, name='3b09f02e-ece3-4364-b908-9a20ba9c42e8', battery=10.160739246528461, signalStrength=18.119773439947746, dataRate=224.09426914215214, cqi=6, los=false, latitude=-63.548015127939934, longitude=-159.0964705977273, ip='172.18.0.8', port=50051, restPort=8888, isUEVBS=false}, edgeWeightDataRate=10069.714016957563, WeightedDataRate=84151.20989985162, parent=UEData {id=45, name='2e92b8d2-f3a9-463f-b0d7-2832cb04e034', battery=85.60279606393479, signalStrength=2.7356174946205303, dataRate=219.69798273288043, cqi=14, los=false, latitude=-16.35904279050264, longitude=-27.594507330599356, ip='172.18.0.9', port=50051, restPort=8888, isUEVBS=true}, childrenCount=0, children=[]}"
"2025/05/23-09:24:12","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=64, name='2149b7ee-37af-407d-886b-d0a3aa603f66', battery=7.343332396453384, signalStrength=-94.86882968397478, dataRate=577.1804033632502, cqi=13, los=false, latitude=-51.92488907565588, longitude=40.83384912659028, ip='172.18.0.3', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:24:14","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=65, name='94c682d1-b33e-4882-9990-b2736bf2f62e', battery=43.464305200618846, signalStrength=-73.86417752143947, dataRate=508.33585509929316, cqi=14, los=false, latitude=35.46892821393118, longitude=96.72923770650141, ip='172.18.0.5', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:24:14","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=66, name='7ce8aa12-f9d2-49c1-ad10-d4a8961b97aa', battery=39.80635830834915, signalStrength=3.1729167905558664, dataRate=502.9216623086589, cqi=4, los=false, latitude=-43.13947469991969, longitude=90.56398164150477, ip='172.18.0.6', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:24:15","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=67, name='89138401-b119-4ab5-b665-134ff082967e', battery=36.26961604673582, signalStrength=1.192897422134107, dataRate=751.1819448800029, cqi=11, los=false, latitude=-66.26702671453802, longitude=-137.8431736699564, ip='172.18.0.12', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:24:16","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=68, name='74e89cf2-251a-4302-a415-280c5d4f89e1', battery=46.1576356942793, signalStrength=13.315097205673933, dataRate=650.606492297964, cqi=12, los=true, latitude=26.144593708819457, longitude=-113.86280670332978, ip='172.18.0.4', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:24:16","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=69, name='8c38b261-5fb7-41e3-8886-9d0231ec5b29', battery=30.822005379443084, signalStrength=-70.31353043514855, dataRate=627.3285550636424, cqi=3, los=true, latitude=9.306712856464017, longitude=-48.49777890773413, ip='172.18.0.9', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:24:16","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=70, name='88d4eec5-c041-41d0-994e-ed10a5bc01bf', battery=60.774098203891114, signalStrength=11.783586944770336, dataRate=172.72264727718468, cqi=10, los=false, latitude=-0.40059494229566894, longitude=165.21727219144236, ip='172.18.0.7', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:24:16","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=71, name='a6dd8639-b5fd-41f9-935f-76f8786e1f59', battery=45.80051758352166, signalStrength=5.444836994083284, dataRate=309.9321771599308, cqi=7, los=true, latitude=68.74489204530929, longitude=34.52397386075714, ip='172.18.0.8', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:24:16","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=72, name='9236119e-2df2-44ca-a28b-6aa44b8e2442', battery=69.59958376186101, signalStrength=5.010598459726117, dataRate=578.1092557116399, cqi=6, los=true, latitude=-2.1714664266746837, longitude=-100.82065301303115, ip='172.18.0.11', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:24:18","[ENTRY_CREATED]","Creating node but not connecting it: Parent ID: null → New Node: UEData {id=73, name='e72f1850-aa44-4f71-958d-43146a215217', battery=35.958487141395636, signalStrength=8.381613751526354, dataRate=449.88311612518083, cqi=5, los=true, latitude=-86.52113679864496, longitude=100.84230750759559, ip='172.18.0.10', port=50051, restPort=8888, isUEVBS=false}"
"2025/05/23-09:24:23","[NODE_CREATED]","Parent ID: 68 → New Node: TreeNode{data=UEData {id=68, name='74e89cf2-251a-4302-a415-280c5d4f89e1', battery=46.1576356942793, signalStrength=13.315097205673933, dataRate=650.606492297964, cqi=12, los=true, latitude=26.144593708819457, longitude=-113.86280670332978, ip='172.18.0.4', port=50051, restPort=8888, isUEVBS=false}, edgeWeightDataRate=9619.692940673878, WeightedDataRate=84151.20989985162, parent=UEData {id=45, name='2e92b8d2-f3a9-463f-b0d7-2832cb04e034', battery=85.60279606393479, signalStrength=2.7356174946205303, dataRate=219.69798273288043, cqi=14, los=false, latitude=-16.35904279050264, longitude=-27.594507330599356, ip='172.18.0.9', port=50051, restPort=8888, isUEVBS=true}, childrenCount=0, children=[]}"
"2025/05/23-09:24:26","[NODE_CREATED]","Parent ID: 66 → New Node: TreeNode{data=UEData {id=66, name='7ce8aa12-f9d2-49c1-ad10-d4a8961b97aa', battery=39.80635830834915, signalStrength=3.1729167905558664, dataRate=502.9216623086589, cqi=4, los=false, latitude=-43.13947469991969, longitude=90.56398164150477, ip='172.18.0.6', port=50051, restPort=8888, isUEVBS=false}, edgeWeightDataRate=10376.7682765318, WeightedDataRate=1.7976931348623157E308, parent=UEData {id=1, name='BaseStation', battery=100.0, signalStrength=100.0, dataRate=10000.0, cqi=12, los=true, latitude=0.0, longitude=0.0, ip='127.0.0.1', port=50051, restPort=8888, isUEVBS=true}, childrenCount=0, children=[]}"
"2025/05/23-09:24:27","[NODE_CREATED]","Parent ID: 71 → New Node: TreeNode{data=UEData {id=71, name='a6dd8639-b5fd-41f9-935f-76f8786e1f59', battery=45.80051758352166, signalStrength=5.444836994083284, dataRate=309.9321771599308, cqi=7, los=true, latitude=68.74489204530929, longitude=34.52397386075714, ip='172.18.0.8', port=50051, restPort=8888, isUEVBS=false}, edgeWeightDataRate=75139.13773812904, WeightedDataRate=38536.047574011296, parent=UEData {id=28, name='88ef2a66-92b1-42b8-a2fe-fe03308dccfb', battery=75.01427714674244, signalStrength=11.2234, dataRate=145.234421, cqi=12, los=false, latitude=35.1532, longitude=33.33785, ip='172.18.0.9', port=50051, restPort=8888, isUEVBS=true}, childrenCount=0, children=[]}"
